B0,B1,B2,B3,Label
-53,-46,-32,-52,1
-53,-46,-32,-54,1
-53,-46,-32,-53,1
-53,-46,-32,-52,1
-53,-46,-32,-53,1
-53,-46,-32,-54,1
-53,-46,-32,-53,1
-53,-46,-32,-50,1
-53,-46,-32,-53,1
-53,-46,-32,-54,1
-53,-46,-32,-51,1
-53,-46,-32,-53,1
-53,-46,-32,-50,1
-53,-46,-32,-54,1
-53,-46,-32,-52,1
-53,-46,-32,-53,1
-53,-46,-32,-52,1
-53,-46,-32,-53,1
-53,-46,-32,-53,1
-53,-46,-32,-52,1
-53,-46,-32,-54,1
-53,-46,-32,-53,1
-53,-46,-32,-53,1
-53,-46,-32,-54,1
-53,-46,-32,-54,1
-53,-46,-32,-54,1
-53,-46,-32,-53,1
-53,-46,-32,-55,1
-53,-46,-32,-52,1
-53,-46,-32,-54,1
-53,-46,-32,-54,1
-53,-46,-32,-52,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-49,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-49,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-52,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-49,1
-53,-46,-32,-49,1
-53,-46,-32,-49,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-52,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-48,1
-53,-46,-32,-50,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-49,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-50,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-49,1
-53,-46,-32,-52,1
-53,-46,-32,-51,1
-53,-46,-32,-51,1
-53,-46,-32,-48,1
-53,-46,-32,-49,1
-53,-46,-32,-47,1
-53,-46,-32,-49,1
-53,-46,-32,-50,1
-53,-46,-32,-49,1
-53,-46,-32,-49,1
-53,-46,-32,-49,1
-53,-46,-32,-48,1
-53,-46,-32,-46,1
-51,-50,-47,-49,2
-52,-49,-47,-48,2
-52,-48,-47,-48,2
-53,-50,-47,-49,2
-54,-48,-46,-48,2
-52,-49,-45,-48,2
-52,-50,-46,-48,2
-52,-50,-48,-49,2
-52,-50,-47,-49,2
-52,-50,-48,-46,2
-52,-49,-47,-48,2
-52,-50,-47,-48,2
-52,-48,-45,-48,2
-52,-48,-47,-49,2
-53,-50,-48,-47,2
-52,-49,-47,-48,2
-52,-50,-45,-48,2
-52,-49,-46,-47,2
-52,-49,-47,-48,2
-52,-49,-48,-48,2
-56,-49,-47,-48,2
-52,-48,-48,-48,2
-52,-48,-46,-48,2
-53,-48,-48,-47,2
-53,-48,-48,-48,2
-52,-48,-49,-48,2
-53,-49,-46,-49,2
-53,-48,-48,-47,2
-54,-49,-50,-48,2
-53,-49,-48,-47,2
-53,-48,-48,-48,2
-53,-48,-48,-48,2
-54,-47,-45,-49,2
-54,-46,-49,-46,2
-52,-49,-47,-49,2
-52,-46,-49,-49,2
-52,-49,-48,-47,2
-52,-48,-50,-47,2
-61,-51,-46,-48,2
-51,-47,-46,-48,2
-52,-48,-44,-48,2
-53,-47,-47,-49,2
-51,-49,-46,-48,2
-57,-50,-49,-49,2
-53,-49,-49,-48,2
-53,-50,-48,-48,2
-53,-49,-49,-48,2
-52,-47,-49,-48,2
-53,-50,-47,-46,2
-54,-50,-50,-48,2
-53,-50,-47,-49,2
-53,-50,-47,-47,2
-52,-49,-50,-48,2
-54,-50,-48,-48,2
-53,-51,-49,-48,2
-55,-50,-50,-48,2
-52,-50,-50,-48,2
-52,-50,-49,-48,2
-52,-48,-47,-48,2
-53,-50,-46,-47,2
-54,-51,-51,-47,2
-53,-50,-50,-49,2
-53,-51,-50,-49,2
-52,-49,-50,-49,2
-53,-52,-49,-48,2
-54,-49,-48,-49,2
-54,-52,-47,-48,2
-52,-51,-48,-48,2
-54,-51,-49,-47,2
-53,-51,-50,-48,2
-53,-51,-50,-49,2
-53,-51,-50,-48,2
-52,-50,-50,-49,2
-53,-47,-50,-47,2
-53,-50,-49,-48,2
-52,-52,-50,-48,2
-53,-52,-50,-48,2
-52,-51,-47,-48,2
-52,-53,-48,-48,2
-53,-51,-47,-49,2
-53,-52,-47,-48,2
-53,-48,-49,-47,2
-52,-52,-49,-47,2
-52,-49,-49,-49,2
-52,-53,-50,-48,2
-52,-52,-49,-49,2
-54,-51,-47,-49,2
-54,-50,-46,-48,2
-55,-51,-47,-49,2
-53,-49,-49,-48,2
-52,-51,-48,-49,2
-52,-52,-47,-49,2
-52,-51,-47,-47,2
-55,-51,-50,-49,2
-52,-47,-50,-48,2
-52,-51,-51,-48,2
-52,-50,-49,-49,2
-53,-52,-50,-49,2
-54,-51,-49,-46,2
-53,-51,-48,-49,2
-53,-51,-46,-48,2
-52,-52,-47,-49,2
-53,-48,-47,-48,2
-53,-52,-50,-48,2
-55,-53,-47,-49,2
-53,-52,-51,-49,2
-53,-45,-47,-50,2
-55,-48,-53,-48,2
-54,-52,-49,-49,2
-56,-51,-52,-49,2
-55,-52,-51,-47,2
-56,-49,-49,-49,2
-55,-52,-53,-47,2
-56,-52,-51,-49,2
-55,-52,-49,-47,2
-55,-51,-52,-49,2
-59,-53,-53,-48,2
-57,-49,-55,-49,2
-57,-45,-51,-49,2
-57,-50,-51,-48,2
-53,-34,-47,-50,3
-52,-34,-48,-50,3
-52,-35,-43,-50,3
-54,-35,-47,-50,3
-54,-34,-44,-50,3
-51,-34,-48,-50,3
-52,-34,-47,-50,3
-52,-34,-47,-50,3
-50,-34,-48,-50,3
-52,-34,-47,-49,3
-52,-34,-46,-50,3
-52,-35,-47,-52,3
-52,-35,-48,-50,3
-52,-34,-47,-50,3
-53,-34,-48,-50,3
-52,-34,-47,-50,3
-52,-35,-48,-50,3
-52,-35,-47,-49,3
-52,-34,-48,-50,3
-53,-35,-47,-50,3
-52,-34,-47,-50,3
-51,-34,-48,-50,3
-52,-34,-48,-54,3
-51,-34,-47,-49,3
-52,-32,-45,-51,3
-53,-34,-47,-50,3
-53,-34,-47,-50,3
-52,-35,-47,-50,3
-53,-35,-48,-50,3
-53,-34,-47,-50,3
-53,-30,-46,-50,3
-52,-34,-47,-51,3
-52,-35,-47,-50,3
-52,-34,-47,-52,3
-52,-39,-48,-49,3
-52,-36,-47,-50,3
-51,-35,-47,-51,3
-52,-34,-47,-50,3
-52,-36,-47,-50,3
-51,-35,-48,-50,3
-51,-35,-48,-49,3
-52,-34,-47,-52,3
-52,-34,-48,-52,3
-52,-35,-47,-51,3
-51,-34,-47,-53,3
-52,-35,-47,-50,3
-52,-34,-47,-51,3
-52,-35,-47,-51,3
-51,-34,-47,-53,3
-52,-35,-48,-53,3
-52,-35,-46,-51,3
-51,-34,-47,-52,3
-51,-35,-47,-51,3
-51,-35,-46,-51,3
-51,-35,-47,-51,3
-52,-36,-46,-50,3
-52,-34,-47,-51,3
-52,-33,-48,-50,3
-53,-34,-48,-52,3
-53,-35,-47,-51,3
-52,-34,-48,-51,3
-51,-39,-47,-51,3
-52,-35,-47,-51,3
-52,-33,-47,-51,3
-52,-35,-48,-51,3
-52,-37,-47,-51,3
-51,-35,-47,-51,3
-52,-35,-47,-51,3
-51,-35,-47,-51,3
-51,-36,-46,-50,3
-51,-34,-47,-51,3
-52,-34,-47,-51,3
-52,-34,-48,-52,3
-52,-34,-47,-51,3
-52,-34,-47,-51,3
-52,-40,-48,-51,3
-52,-35,-47,-52,3
-52,-35,-47,-51,3
-52,-34,-47,-51,3
-52,-35,-47,-51,3
-52,-34,-47,-53,3
-51,-34,-47,-51,3
-52,-34,-47,-50,3
-52,-35,-48,-51,3
-52,-35,-47,-51,3
-52,-35,-47,-52,3
-52,-35,-48,-50,3
-52,-35,-48,-51,3
-51,-33,-47,-51,3
-52,-34,-48,-51,3
-52,-35,-46,-50,3
-52,-33,-47,-51,3
-52,-34,-47,-51,3
-52,-34,-47,-51,3
-52,-34,-48,-50,3
-52,-35,-47,-51,3
-52,-34,-47,-51,3
-51,-34,-48,-51,3
-52,-36,-47,-51,3
-51,-34,-48,-51,3
-52,-32,-47,-50,3
-51,-35,-47,-52,3
-52,-36,-47,-52,3
-51,-35,-47,-52,3
-51,-34,-47,-51,3
-52,-35,-47,-51,3
-51,-32,-47,-51,3
-51,-35,-43,-50,3
-51,-34,-47,-51,3
-51,-35,-46,-50,3
-51,-34,-48,-51,3
-51,-34,-47,-52,3
-51,-37,-46,-51,3
-51,-34,-47,-51,3
-52,-34,-48,-50,3
-51,-30,-47,-51,3
-51,-33,-47,-50,3
-51,-34,-47,-51,3
-51,-34,-46,-50,3
-51,-34,-48,-50,3
-49,-23,-61,-54,4
-49,-21,-62,-54,4
-49,-24,-61,-55,4
-49,-23,-63,-54,4
-49,-23,-61,-53,4
-49,-23,-59,-53,4
-49,-22,-64,-54,4
-49,-23,-62,-54,4
-49,-23,-64,-54,4
-49,-24,-63,-54,4
-49,-23,-63,-53,4
-49,-22,-60,-53,4
-49,-23,-62,-54,4
-49,-23,-63,-54,4
-48,-24,-61,-53,4
-49,-23,-62,-54,4
-49,-24,-61,-54,4
-49,-25,-61,-54,4
-49,-22,-60,-54,4
-49,-24,-63,-53,4
-49,-23,-65,-53,4
-49,-23,-63,-53,4
-49,-23,-63,-58,4
-50,-23,-61,-54,4
-50,-23,-59,-53,4
-51,-23,-63,-54,4
-50,-23,-62,-54,4
-49,-27,-61,-56,4
-50,-24,-63,-55,4
-49,-23,-62,-53,4
-50,-23,-62,-54,4
-50,-26,-62,-54,4
-51,-23,-64,-54,4
-50,-23,-64,-53,4
-50,-23,-60,-53,4
-50,-23,-62,-53,4
-50,-20,-61,-54,4
-49,-23,-63,-54,4
-49,-23,-62,-54,4
-50,-24,-63,-54,4
-50,-22,-64,-53,4
-49,-23,-65,-54,4
-49,-23,-63,-53,4
-50,-24,-65,-55,4
-50,-23,-63,-53,4
-50,-23,-63,-54,4
-50,-23,-63,-54,4
-51,-23,-62,-53,4
-50,-25,-60,-54,4
-50,-23,-59,-54,4
-50,-20,-62,-54,4
-50,-24,-59,-53,4
-49,-23,-62,-53,4
-50,-23,-59,-53,4
-50,-24,-61,-54,4
-50,-23,-60,-53,4
-49,-24,-59,-53,4
-50,-22,-60,-55,4
-49,-23,-62,-53,4
-49,-23,-59,-53,4
-50,-23,-59,-54,4
-49,-23,-60,-54,4
-50,-24,-58,-53,4
-50,-24,-59,-53,4
-49,-22,-61,-53,4
-49,-23,-61,-54,4
-49,-24,-61,-53,4
-49,-23,-61,-56,4
-49,-23,-61,-54,4
-50,-23,-62,-54,4
-50,-23,-61,-53,4
-50,-24,-58,-54,4
-49,-23,-60,-54,4
-50,-23,-61,-53,4
-49,-23,-59,-53,4
-49,-23,-58,-54,4
-49,-22,-59,-53,4
-49,-23,-61,-54,4
-50,-23,-58,-54,4
-50,-22,-62,-54,4
-50,-23,-60,-54,4
-49,-23,-59,-53,4
-52,-22,-62,-54,4
-50,-23,-61,-53,4
-50,-24,-62,-53,4
-50,-22,-60,-54,4
-50,-23,-61,-54,4
-50,-23,-62,-54,4
-50,-23,-61,-53,4
-49,-23,-60,-53,4
-49,-23,-61,-54,4
-49,-23,-61,-54,4
-50,-22,-62,-54,4
-50,-23,-63,-54,4
-49,-22,-62,-53,4
-50,-23,-61,-58,4
-50,-24,-63,-54,4
-50,-23,-62,-53,4
-51,-23,-62,-54,4
-50,-23,-60,-54,4
-50,-23,-61,-54,4
-50,-25,-60,-56,4
-50,-23,-62,-54,4
-49,-23,-62,-53,4
-49,-23,-58,-54,4
-50,-22,-61,-54,4
-50,-23,-61,-54,4
-50,-23,-56,-54,4
-47,-23,-60,-54,4
-46,-23,-59,-54,4
-52,-24,-61,-54,4
-49,-23,-59,-54,4
-49,-24,-62,-54,4
-48,-23,-63,-54,4
-49,-22,-60,-53,4
-48,-23,-60,-54,4
-54,-22,-58,-54,4
-52,-22,-59,-58,4
-51,-23,-60,-59,4
-50,-22,-62,-58,4
-48,-40,-52,-58,5
-48,-38,-53,-58,5
-48,-37,-54,-58,5
-53,-40,-53,-58,5
-49,-37,-53,-59,5
-49,-44,-53,-58,5
-49,-38,-53,-59,5
-48,-42,-54,-57,5
-48,-42,-54,-58,5
-48,-40,-54,-58,5
-49,-39,-54,-58,5
-49,-39,-53,-58,5
-49,-39,-54,-58,5
-50,-39,-54,-57,5
-49,-40,-53,-58,5
-48,-40,-54,-58,5
-49,-44,-53,-58,5
-49,-41,-53,-58,5
-50,-40,-54,-58,5
-47,-40,-53,-58,5
-49,-38,-53,-59,5
-49,-40,-54,-58,5
-49,-42,-52,-58,5
-50,-38,-52,-58,5
-52,-38,-54,-58,5
-52,-39,-53,-58,5
-52,-39,-54,-58,5
-52,-44,-53,-57,5
-51,-39,-54,-58,5
-50,-40,-53,-59,5
-52,-41,-54,-58,5
-53,-40,-53,-58,5
-53,-37,-53,-58,5
-52,-40,-53,-58,5
-51,-40,-53,-59,5
-53,-34,-54,-58,5
-52,-41,-53,-57,5
-52,-39,-53,-58,5
-51,-38,-53,-58,5
-52,-41,-54,-58,5
-52,-37,-52,-58,5
-53,-41,-53,-57,5
-52,-41,-52,-58,5
-53,-42,-53,-58,5
-54,-39,-54,-58,5
-51,-41,-52,-58,5
-51,-40,-52,-58,5
-51,-41,-53,-58,5
-51,-40,-54,-58,5
-52,-41,-53,-58,5
-53,-41,-53,-59,5
-54,-40,-53,-58,5
-54,-38,-53,-58,5
-52,-39,-53,-58,5
-53,-39,-53,-57,5
-52,-40,-53,-59,5
-53,-40,-54,-58,5
-52,-38,-53,-58,5
-53,-40,-54,-59,5
-52,-40,-53,-58,5
-52,-40,-53,-58,5
-51,-43,-53,-58,5
-53,-40,-52,-58,5
-53,-40,-53,-57,5
-53,-41,-54,-57,5
-52,-41,-52,-58,5
-49,-40,-54,-58,5
-56,-37,-53,-57,5
-54,-40,-53,-58,5
-54,-40,-53,-58,5
-54,-40,-53,-63,5
-54,-40,-52,-58,5
-54,-39,-52,-57,5
-53,-38,-52,-58,5
-53,-39,-52,-58,5
-54,-38,-52,-57,5
-55,-40,-52,-58,5
-53,-42,-53,-60,5
-53,-40,-52,-57,5
-54,-42,-53,-58,5
-54,-38,-53,-58,5
-54,-40,-53,-57,5
-56,-40,-53,-57,5
-55,-37,-51,-57,5
-54,-41,-51,-58,5
-53,-40,-52,-58,5
-55,-42,-53,-58,5
-54,-40,-53,-57,5
-54,-41,-55,-57,5
-56,-45,-53,-59,5
-56,-41,-52,-57,5
-53,-42,-52,-58,5
-57,-48,-45,-58,5
-58,-49,-52,-58,5
-59,-47,-52,-58,5
-59,-46,-51,-58,5
-60,-38,-53,-57,5
-60,-40,-52,-58,5
-59,-42,-52,-58,5
-59,-41,-53,-57,5
-60,-46,-52,-60,5
-58,-36,-52,-58,5
-60,-39,-51,-58,5
-59,-40,-51,-57,5
-61,-42,-52,-57,5
-60,-41,-53,-57,5
-58,-41,-52,-57,5
-47,-41,-52,-57,5
-58,-40,-52,-58,5
-59,-42,-52,-57,5
-61,-41,-52,-58,5
-60,-43,-52,-60,5
-62,-38,-52,-57,5
-59,-43,-46,-56,5
-59,-42,-52,-58,5
-62,-42,-53,-58,5
-60,-43,-52,-58,5
-63,-41,-51,-58,5
-61,-39,-52,-59,5
-62,-44,-48,-58,5
-55,-42,-50,-55,6
-54,-42,-50,-56,6
-55,-44,-50,-67,6
-54,-42,-50,-62,6
-55,-42,-50,-63,6
-55,-42,-49,-56,6
-55,-42,-50,-57,6
-56,-42,-50,-57,6
-55,-42,-48,-58,6
-56,-42,-50,-55,6
-54,-42,-50,-58,6
-54,-42,-50,-62,6
-54,-43,-50,-55,6
-54,-42,-49,-57,6
-54,-41,-50,-56,6
-54,-43,-50,-60,6
-56,-42,-50,-54,6
-55,-42,-50,-53,6
-56,-42,-49,-57,6
-54,-42,-49,-54,6
-54,-42,-48,-53,6
-53,-41,-50,-54,6
-55,-41,-49,-52,6
-55,-41,-49,-53,6
-53,-41,-51,-55,6
-53,-41,-49,-54,6
-55,-42,-50,-54,6
-53,-42,-49,-56,6
-54,-42,-49,-55,6
-52,-42,-47,-55,6
-54,-43,-49,-53,6
-56,-44,-49,-53,6
-54,-43,-49,-54,6
-53,-42,-48,-54,6
-54,-42,-50,-54,6
-54,-43,-49,-53,6
-54,-41,-51,-54,6
-54,-42,-50,-53,6
-54,-41,-50,-54,6
-54,-42,-49,-55,6
-55,-42,-50,-53,6
-54,-41,-50,-53,6
-54,-45,-50,-54,6
-54,-42,-50,-55,6
-54,-42,-50,-54,6
-55,-42,-50,-55,6
-53,-42,-47,-54,6
-54,-43,-49,-54,6
-53,-43,-50,-55,6
-55,-41,-50,-55,6
-53,-42,-49,-56,6
-54,-42,-49,-55,6
-54,-42,-49,-55,6
-55,-41,-49,-54,6
-54,-42,-50,-54,6
-54,-41,-51,-55,6
-54,-42,-49,-55,6
-54,-41,-49,-55,6
-54,-42,-50,-55,6
-53,-42,-49,-55,6
-55,-42,-50,-53,6
-54,-42,-50,-54,6
-54,-41,-50,-54,6
-54,-41,-50,-55,6
-55,-42,-50,-53,6
-54,-42,-49,-56,6
-53,-42,-49,-58,6
-54,-41,-50,-60,6
-53,-42,-49,-58,6
-54,-42,-50,-54,6
-56,-42,-50,-55,6
-54,-42,-50,-54,6
-54,-42,-50,-55,6
-54,-42,-50,-53,6
-54,-41,-50,-55,6
-54,-42,-49,-58,6
-54,-43,-50,-55,6
-54,-43,-50,-60,6
-54,-42,-48,-56,6
-56,-42,-50,-53,6
-53,-44,-50,-59,6
-55,-42,-50,-56,6
-55,-42,-50,-55,6
-55,-42,-50,-55,6
-55,-42,-50,-54,6
-54,-42,-50,-56,6
-58,-41,-52,-60,6
-52,-41,-53,-55,6
-54,-44,-54,-55,6
-56,-42,-53,-56,6
-55,-43,-54,-54,6
-55,-43,-52,-56,6
-50,-52,-60,-54,6
-56,-43,-54,-54,6
-55,-42,-55,-55,6
-56,-40,-53,-56,6
-56,-45,-64,-56,6
-57,-41,-54,-56,6
-54,-42,-53,-56,6
-54,-41,-54,-56,6
-56,-44,-54,-56,6
-57,-42,-53,-56,6
-56,-42,-54,-55,6
-56,-42,-53,-56,6
-56,-42,-55,-54,6
-57,-42,-53,-56,6
-55,-41,-55,-56,6
-56,-42,-54,-55,6
-56,-42,-53,-55,6
-55,-41,-53,-54,6
-56,-42,-53,-55,6
-57,-44,-53,-54,6
-57,-42,-54,-54,6
-56,-42,-54,-54,6
-56,-42,-54,-61,6
-55,-42,-54,-62,6
-57,-42,-54,-51,6
-56,-45,-53,-52,6
-56,-42,-52,-50,6
-57,-40,-53,-52,6
-52,-54,-49,-46,7
-52,-52,-50,-46,7
-52,-52,-49,-45,7
-52,-56,-51,-47,7
-51,-53,-50,-45,7
-52,-53,-49,-46,7
-52,-53,-49,-46,7
-51,-54,-49,-45,7
-51,-52,-50,-46,7
-53,-51,-50,-46,7
-52,-52,-48,-45,7
-52,-52,-49,-46,7
-52,-53,-50,-46,7
-52,-58,-49,-46,7
-52,-56,-49,-46,7
-52,-56,-49,-45,7
-52,-53,-48,-45,7
-52,-53,-50,-45,7
-52,-53,-49,-47,7
-50,-53,-48,-45,7
-52,-52,-50,-46,7
-52,-56,-50,-45,7
-52,-52,-50,-45,7
-52,-54,-48,-46,7
-51,-52,-49,-47,7
-52,-52,-50,-46,7
-51,-52,-50,-45,7
-51,-52,-48,-46,7
-52,-52,-50,-47,7
-52,-53,-49,-46,7
-52,-52,-48,-47,7
-51,-52,-48,-46,7
-51,-52,-50,-46,7
-51,-53,-49,-45,7
-50,-52,-49,-47,7
-52,-52,-49,-47,7
-52,-52,-49,-45,7
-51,-53,-49,-46,7
-51,-53,-49,-49,7
-52,-52,-49,-46,7
-52,-52,-49,-46,7
-51,-52,-48,-46,7
-51,-52,-50,-46,7
-52,-52,-50,-46,7
-52,-51,-49,-45,7
-52,-51,-49,-45,7
-51,-52,-51,-46,7
-51,-51,-48,-45,7
-52,-52,-49,-46,7
-51,-53,-48,-46,7
-52,-52,-49,-46,7
-52,-51,-49,-45,7
-52,-52,-49,-49,7
-50,-51,-49,-48,7
-51,-55,-49,-46,7
-50,-53,-49,-46,7
-52,-52,-48,-45,7
-52,-52,-48,-46,7
-51,-52,-49,-46,7
-51,-59,-49,-46,7
-51,-51,-49,-46,7
-51,-52,-49,-46,7
-52,-51,-49,-46,7
-51,-51,-48,-46,7
-52,-53,-49,-46,7
-51,-53,-49,-46,7
-52,-50,-49,-46,7
-51,-53,-49,-46,7
-51,-51,-49,-46,7
-52,-52,-50,-46,7
-51,-52,-48,-46,7
-52,-52,-48,-46,7
-51,-53,-49,-46,7
-51,-52,-48,-46,7
-52,-51,-50,-45,7
-52,-51,-49,-46,7
-51,-51,-49,-46,7
-52,-52,-50,-46,7
-52,-52,-49,-46,7
-50,-53,-49,-45,7
-51,-52,-49,-46,7
-52,-51,-48,-46,7
-52,-52,-50,-46,7
-52,-51,-48,-46,7
-51,-52,-49,-46,7
-50,-59,-47,-46,7
-54,-59,-49,-46,7
-51,-58,-49,-45,7
-50,-58,-49,-46,7
-52,-54,-47,-46,7
-52,-55,-50,-47,7
-51,-57,-48,-47,7
-52,-55,-49,-46,7
-51,-50,-50,-45,7
-52,-50,-49,-46,7
-51,-51,-48,-46,7
-52,-50,-48,-46,7
-52,-50,-48,-46,7
-51,-55,-49,-46,7
-51,-52,-49,-46,7
-52,-49,-50,-46,7
-51,-57,-49,-46,7
-51,-55,-49,-45,7
-52,-54,-50,-47,7
-52,-51,-49,-48,7
-51,-51,-50,-46,7
-52,-50,-50,-46,7
-52,-50,-48,-46,7
-52,-51,-47,-46,7
-51,-50,-50,-45,7
-51,-53,-50,-46,7
-52,-50,-49,-45,7
-52,-50,-49,-47,7
-50,-51,-48,-46,7
-51,-51,-46,-46,7
-58,-51,-46,-47,7
-58,-51,-46,-46,7
-58,-51,-47,-46,7
-52,-49,-46,-47,7
-54,-52,-47,-47,7
-51,-52,-35,-48,8
-51,-53,-34,-48,8
-51,-53,-36,-47,8
-51,-53,-36,-48,8
-51,-52,-36,-47,8
-51,-51,-36,-47,8
-51,-52,-36,-48,8
-51,-52,-36,-47,8
-51,-54,-36,-48,8
-51,-51,-36,-47,8
-52,-52,-36,-48,8
-51,-53,-36,-48,8
-51,-51,-36,-48,8
-51,-53,-35,-47,8
-51,-53,-36,-49,8
-51,-52,-37,-48,8
-51,-52,-36,-47,8
-51,-52,-36,-48,8
-51,-52,-36,-47,8
-51,-53,-36,-47,8
-50,-53,-36,-49,8
-51,-53,-35,-48,8
-51,-52,-36,-47,8
-51,-53,-36,-47,8
-51,-53,-36,-47,8
-51,-53,-36,-48,8
-51,-53,-36,-49,8
-51,-52,-36,-48,8
-51,-53,-37,-47,8
-51,-53,-36,-48,8
-51,-53,-36,-47,8
-50,-53,-35,-48,8
-51,-52,-36,-49,8
-51,-54,-36,-47,8
-51,-53,-36,-47,8
-50,-52,-36,-49,8
-50,-54,-36,-47,8
-51,-52,-36,-47,8
-51,-53,-36,-48,8
-50,-53,-36,-48,8
-51,-52,-36,-48,8
-50,-54,-35,-48,8
-51,-54,-36,-48,8
-51,-52,-36,-48,8
-52,-54,-36,-48,8
-51,-52,-35,-48,8
-50,-53,-36,-48,8
-51,-53,-36,-47,8
-51,-53,-37,-48,8
-50,-53,-35,-47,8
-50,-52,-36,-48,8
-50,-52,-36,-48,8
-51,-53,-37,-48,8
-50,-52,-37,-48,8
-50,-52,-36,-48,8
-50,-52,-36,-47,8
-51,-51,-36,-48,8
-51,-53,-36,-48,8
-51,-52,-36,-47,8
-50,-51,-36,-47,8
-51,-53,-36,-48,8
-51,-52,-36,-47,8
-51,-53,-34,-47,8
-50,-52,-36,-48,8
-51,-53,-36,-48,8
-51,-53,-36,-48,8
-51,-51,-36,-48,8
-51,-51,-36,-48,8
-51,-52,-35,-48,8
-51,-54,-36,-49,8
-50,-54,-36,-50,8
-51,-54,-36,-50,8
-51,-52,-36,-47,8
-50,-54,-36,-47,8
-51,-52,-35,-47,8
-51,-54,-37,-49,8
-51,-53,-36,-48,8
-51,-53,-36,-48,8
-50,-53,-37,-48,8
-50,-51,-37,-47,8
-51,-53,-36,-48,8
-50,-52,-36,-47,8
-50,-53,-36,-47,8
-50,-53,-36,-50,8
-50,-53,-36,-48,8
-50,-53,-36,-47,8
-51,-54,-36,-47,8
-51,-52,-37,-47,8
-51,-52,-36,-49,8
-51,-52,-36,-47,8
-50,-52,-36,-48,8
-50,-52,-36,-49,8
-50,-54,-36,-47,8
-51,-53,-36,-47,8
-51,-52,-36,-48,8
-51,-53,-36,-47,8
